,Student_Type,Sleep_Hours,Study_Hours,Social_Media_Hours,Attendance,Exam_Pressure,Family_Support,Month,Stress_Level
12629,college,5.8,6.4,3.7,92.1,5,5,8,0
12630,school,6.5,4.3,5.6,86.1,6,7,10,0
12631,college,6.5,3.9,1.6,69.9,2,3,5,0
12632,college,9.4,5.8,1.9,56.0,6,4,2,0
12633,school,6.3,2.5,3.5,58.7,8,7,10,1
12634,college,7.0,3.6,1.4,95.4,5,5,3,0
12635,college,7.7,4.6,1.5,75.2,4,9,1,0
12636,school,9.3,1.3,2.1,98.6,9,4,7,0
12637,working_student,4.6,6.3,1.3,93.8,1,5,10,0
12638,college,8.7,7.2,3.5,82.0,3,5,3,0
12639,college,7.3,5.3,3.6,69.5,1,6,5,0
12640,school,7.8,2.3,1.9,77.2,6,6,5,0
12641,college,5.3,1.7,5.2,77.6,9,7,3,1
12642,school,6.2,4.9,5.9,98.7,7,1,8,0
12643,college,9.1,4.7,1.3,82.1,5,6,8,0
12644,college,6.8,6.0,1.9,82.5,3,8,4,0
12645,working_student,5.4,6.3,6.1,67.0,5,6,6,1
12646,college,4.3,8.8,2.2,84.5,9,6,5,1
12647,college,7.2,5.0,1.4,75.7,9,6,10,1
12648,school,8.5,3.7,0.5,67.6,8,6,10,0
12649,college,9.0,6.0,3.7,82.5,6,7,7,1
12650,college,5.6,3.1,5.7,90.8,8,1,10,0
12651,college,6.8,9.4,4.9,84.5,7,9,6,1
12652,school,4.9,2.9,4.8,68.4,6,4,3,1
12653,college,7.0,4.9,2.9,80.9,3,7,1,0
12654,college,5.9,9.2,3.0,61.0,2,5,4,0
12655,college,3.8,10.0,2.5,71.4,5,6,11,1
12656,college,8.2,4.0,2.5,82.0,7,6,1,0
12657,working_student,5.0,4.0,4.6,83.3,5,4,7,1
12658,college,5.5,4.5,3.2,90.3,3,5,11,0
12659,college,6.7,7.1,4.8,88.9,8,6,10,0
12660,college,7.1,2.3,7.2,92.2,8,7,1,1
12661,college,5.5,6.1,3.9,70.2,10,4,12,1
12662,college,8.6,3.0,3.2,81.7,4,9,9,0
12663,college,6.6,3.3,2.5,79.1,7,5,3,1
12664,college,6.7,6.6,0.7,78.8,5,8,10,0
12665,college,5.4,4.5,3.5,85.8,4,5,6,0
12666,school,6.0,4.5,2.5,68.1,6,5,11,0
12667,college,6.0,2.2,7.7,82.6,8,7,12,1
12668,school,5.9,1.1,5.9,77.5,5,6,2,0
12669,college,6.5,5.4,3.4,85.1,2,6,7,0
12670,school,6.8,1.0,4.3,81.1,8,6,7,0
12671,working_student,7.6,3.6,5.3,97.5,5,6,7,0
12672,college,7.6,2.5,3.2,84.0,9,2,1,1
12673,school,5.6,3.5,2.4,96.3,4,9,5,0
12674,college,6.8,5.4,3.9,99.6,10,4,4,1
12675,college,8.2,4.3,6.1,86.1,7,7,10,0
12676,college,5.9,5.3,1.2,91.7,5,5,10,1
12677,school,8.7,4.3,3.6,73.9,6,3,4,1
12678,school,7.4,5.7,3.5,75.8,5,6,12,0
12679,working_student,5.6,4.3,3.5,84.1,3,4,4,1
12680,college,6.2,3.2,4.1,88.9,5,7,1,0
12681,college,6.8,8.8,5.3,73.5,2,4,6,1
12682,college,6.5,4.8,2.7,83.0,7,7,2,0
12683,school,8.0,2.9,4.1,98.0,4,6,2,0
12684,college,6.7,5.0,4.4,75.7,4,6,3,0
12685,school,8.4,3.3,3.9,80.6,3,4,3,0
12686,school,7.7,3.4,2.5,81.0,8,3,2,0
12687,school,8.3,3.1,8.5,72.5,1,8,2,0
12688,college,7.2,4.1,7.1,88.2,5,4,6,0
12689,college,6.9,5.8,0.4,82.0,10,10,10,1
12690,working_student,4.4,6.6,6.4,82.0,5,3,7,1
12691,school,7.7,1.5,3.0,76.9,2,8,7,0
12692,college,6.1,7.1,0.9,82.4,8,5,12,1
12693,college,6.2,4.7,6.3,70.6,2,9,10,0
12694,college,5.9,3.8,0.9,95.2,4,9,1,0
12695,college,2.5,9.2,1.2,82.5,1,2,11,1
12696,working_student,6.6,5.6,2.9,84.5,10,6,1,0
12697,school,5.4,4.0,2.3,76.5,3,8,2,0
12698,college,6.1,2.5,2.4,87.1,1,5,7,0
12699,college,4.6,2.4,5.3,90.0,1,4,11,0
12700,working_student,6.2,6.8,7.1,93.8,8,1,11,1
12701,college,6.1,6.5,6.3,79.3,5,3,5,1
12702,school,7.6,2.5,4.5,77.3,8,8,10,0
12703,college,5.2,5.8,5.9,77.6,8,6,5,0
12704,college,6.5,4.4,4.0,93.7,1,7,4,0
12705,college,6.1,6.4,4.3,87.9,7,7,1,1
12706,school,7.6,0.9,2.0,73.0,5,7,3,0
12707,college,2.8,4.7,1.9,90.3,6,9,10,0
12708,working_student,5.3,7.8,2.2,78.7,9,8,1,1
12709,working_student,5.3,7.1,3.6,82.0,5,6,2,0
12710,college,3.9,5.1,6.9,91.4,5,10,7,0
12711,college,4.2,6.0,3.3,64.5,6,4,9,1
12712,college,9.7,1.6,5.2,85.4,4,3,3,0
12713,college,7.2,4.7,5.4,83.2,1,8,10,0
12714,college,5.4,4.6,1.4,82.6,8,8,5,1
12715,college,4.8,4.6,6.6,96.0,4,6,3,0
12716,working_student,3.4,9.3,6.0,90.5,5,6,7,1
12717,college,6.9,4.2,3.6,87.4,6,5,12,1
12718,college,6.4,4.1,3.5,77.0,5,4,11,0
12719,college,3.9,5.9,5.5,92.9,6,3,4,0
12720,school,6.5,4.1,1.0,92.5,7,4,11,0
12721,school,7.9,3.2,4.0,97.4,4,7,8,0
12722,school,7.9,3.5,3.5,65.8,8,9,9,0
12723,college,5.4,5.1,0.8,95.1,6,3,1,1
12724,college,7.3,4.5,5.8,83.9,5,7,2,0
12725,college,4.6,5.3,3.0,97.2,9,5,5,1
12726,school,7.7,3.2,4.0,91.5,9,6,2,1
12727,working_student,4.7,3.6,2.3,61.3,10,7,11,1
12728,college,9.8,5.8,4.4,85.0,8,6,6,1
12729,college,5.0,5.5,1.0,74.6,2,7,3,0
12730,college,6.7,5.0,5.9,78.0,3,9,5,0
12731,working_student,5.3,5.1,4.7,82.0,7,6,10,1
12732,college,8.3,2.3,3.1,83.5,9,10,9,0
12733,school,4.5,5.0,4.0,74.9,5,6,12,0
12734,college,6.5,5.9,3.9,88.2,3,5,10,0
12735,college,5.7,7.5,0.6,88.2,5,1,7,1
12736,college,7.3,4.5,2.4,95.3,5,5,12,0
12737,college,7.4,6.9,4.3,81.3,2,4,5,0
12738,school,6.2,5.1,0.5,77.2,4,8,10,0
12739,college,8.5,5.1,3.7,82.0,4,3,7,0
12740,school,8.6,0.1,2.9,73.7,7,7,5,0
12741,working_student,5.5,9.1,3.5,97.4,8,5,8,1
12742,college,4.9,2.6,1.9,92.7,5,8,5,0
12743,school,7.4,2.3,4.2,83.0,6,5,9,0
12744,working_student,7.0,8.5,0.3,87.6,8,8,1,1
12745,college,6.2,5.3,3.8,86.0,4,4,3,1
12746,working_student,8.0,1.6,3.4,75.1,6,3,10,1
12747,school,6.9,2.6,3.5,65.3,8,6,6,1
12748,school,6.5,4.5,7.6,71.0,8,9,12,1
12749,college,7.7,7.9,3.6,68.7,6,8,9,0
12750,college,6.3,4.5,4.4,92.8,5,9,5,0
12751,college,5.9,5.5,7.6,77.2,10,1,4,1
12752,college,6.6,4.2,0.8,76.3,5,5,11,0
12753,college,3.8,3.7,1.9,93.9,5,8,6,0
12754,school,7.2,2.9,3.2,93.2,8,6,2,1
12755,college,4.4,6.6,1.1,72.6,9,7,11,0
12756,college,6.3,6.3,3.5,77.1,9,6,4,1
12757,college,5.7,3.6,0.4,88.2,5,7,12,0
12758,school,7.2,3.2,0.6,77.9,6,7,8,0
12759,college,5.7,4.7,1.1,85.3,5,8,1,0
12760,college,7.4,6.1,1.2,79.7,1,9,4,0
12761,school,7.5,1.7,4.0,62.9,6,4,3,0
12762,school,7.3,3.7,5.9,96.7,1,1,3,0
12763,school,6.1,3.4,7.1,85.8,9,5,1,1
12764,school,8.5,3.6,4.4,79.2,5,1,10,0
12765,college,6.9,4.4,3.5,84.4,2,5,6,0
12766,college,8.1,10.3,3.3,81.3,1,5,1,0
12767,school,6.5,0.7,3.2,73.2,7,8,7,0
12768,working_student,4.8,4.6,2.2,91.1,7,9,8,0
12769,working_student,7.5,8.0,3.0,87.5,5,6,7,1
12770,college,3.1,6.6,1.8,82.4,2,7,7,0
12771,school,6.1,3.7,0.5,96.4,4,8,9,0
12772,college,6.8,7.0,1.0,120.0,5,4,2,1
12773,working_student,5.9,7.4,3.4,79.7,5,8,8,0
12774,college,6.2,5.7,3.8,81.2,4,5,5,0
12775,college,7.2,4.0,5.2,60.3,4,8,6,0
12776,working_student,4.9,5.3,1.1,82.5,6,10,2,1
12777,college,5.9,5.3,0.9,64.9,2,9,7,0
12778,college,6.5,4.5,1.4,85.9,7,6,7,0
12779,college,6.7,3.5,6.2,96.2,5,6,9,1
12780,college,8.5,5.5,3.5,82.0,7,4,7,0
12781,school,5.9,3.7,3.9,74.5,3,8,10,0
12782,college,4.5,4.0,3.5,96.9,8,4,7,0
12783,working_student,6.5,5.4,0.7,92.7,9,7,6,1
12784,college,9.1,3.6,4.4,86.1,3,4,6,0
12785,college,5.8,5.4,2.2,71.8,7,7,8,0
12786,working_student,7.5,8.2,4.3,74.7,2,3,6,0
12787,school,6.5,4.5,4.7,73.5,5,6,7,0
12788,college,8.3,4.5,2.8,81.5,5,6,12,0
12789,college,6.6,3.9,4.8,86.0,1,5,1,0
12790,working_student,5.1,4.8,5.2,87.1,1,1,11,0
12791,working_student,4.7,9.2,1.7,80.0,7,5,2,1
12792,school,6.8,4.4,5.8,78.1,5,8,6,0
12793,college,7.1,3.9,1.9,80.2,4,2,7,0
12794,college,5.7,6.7,0.7,76.7,4,9,2,1
12795,college,6.3,3.6,5.4,70.8,3,5,9,0
12796,working_student,5.6,4.8,7.3,93.6,9,5,3,1
12797,school,7.7,3.3,4.4,77.9,8,6,10,0
12798,school,6.1,3.7,0.8,86.5,7,7,10,0
12799,college,3.7,8.3,5.3,81.4,9,6,7,1
12800,college,7.3,4.1,1.6,69.1,4,5,7,0
12801,working_student,6.4,5.8,3.3,74.2,8,6,11,0
12802,college,4.8,4.0,6.2,84.3,5,9,4,0
12803,college,4.9,8.6,4.2,84.7,5,1,3,1
12804,working_student,6.1,9.0,3.6,76.4,8,6,4,1
12805,college,6.7,4.5,4.2,87.8,8,6,7,1
12806,school,6.6,3.7,7.2,97.1,6,6,10,0
12807,working_student,2.8,7.8,1.0,90.7,9,6,7,1
12808,college,7.3,1.5,3.1,67.3,6,8,11,0
12809,school,8.9,4.5,5.5,73.6,1,4,5,0
12810,college,6.4,7.9,4.0,74.3,4,6,5,1
12811,school,5.6,4.3,3.1,78.9,4,7,8,0
12812,working_student,7.1,2.4,0.7,96.1,4,4,6,0
12813,school,6.3,3.4,5.5,78.1,5,8,2,0
12814,working_student,3.9,7.7,2.5,81.7,6,4,1,1
12815,working_student,4.6,6.9,5.3,82.0,10,2,11,1
12816,school,9.3,0.9,2.9,80.1,9,6,6,0
12817,college,7.2,5.6,1.4,61.6,5,9,5,0
12818,college,7.8,5.8,5.3,98.1,4,7,2,0
12819,working_student,3.4,7.1,7.2,80.7,8,6,4,1
12820,college,6.8,9.7,5.0,82.0,9,9,4,0
12821,college,8.8,6.2,3.9,77.2,5,7,5,0
12822,college,6.8,3.0,3.6,66.1,5,6,4,1
12823,college,6.6,5.5,3.1,91.5,6,6,5,0
12824,school,7.5,1.3,6.2,77.9,5,6,12,0
12825,working_student,4.7,4.5,2.2,82.6,2,3,7,0
12826,college,4.9,2.4,8.3,54.7,6,8,4,0
12827,working_student,6.5,5.2,3.4,62.9,9,7,7,1
12828,school,7.8,1.7,6.0,79.7,8,6,1,1
12829,school,6.6,2.3,5.0,78.8,5,3,1,0
12830,school,8.6,1.4,2.0,87.1,8,8,9,0
12831,college,6.6,9.5,5.9,59.8,8,8,12,1
12832,college,7.8,5.9,5.6,63.9,7,5,7,1
12833,working_student,5.0,5.3,3.5,87.7,5,3,6,0
12834,college,4.9,4.8,3.5,60.4,1,2,7,0
12835,college,6.5,6.2,2.7,99.7,3,2,8,0
12836,working_student,3.7,2.4,2.3,97.5,10,6,9,1
12837,working_student,5.1,4.5,6.7,82.0,4,6,8,0
12838,college,7.7,2.5,5.7,94.8,5,6,2,0
12839,school,6.6,1.2,5.5,85.1,3,6,2,0
12840,working_student,6.5,2.8,3.5,96.4,4,6,7,0
12841,college,6.8,4.5,5.1,76.6,3,8,5,0
12842,college,8.4,5.8,5.1,93.5,7,2,11,0
12843,school,6.9,4.5,5.6,75.0,1,9,5,0
12844,college,4.8,5.4,3.8,90.9,4,8,1,1
12845,college,7.6,0.1,1.7,75.7,3,6,12,0
12846,working_student,2.1,7.3,3.0,69.3,5,7,5,0
12847,college,5.1,4.7,4.6,96.5,5,7,12,0
12848,working_student,4.4,11.1,5.2,72.2,6,3,5,1
12849,school,7.2,4.5,4.1,59.2,2,5,5,0
12850,college,9.1,4.5,0.4,78.5,4,6,7,0
12851,college,7.1,3.4,1.0,99.4,6,8,7,0
12852,college,3.1,7.8,1.3,98.8,5,10,11,0
12853,college,5.7,4.2,2.1,76.1,7,10,6,0
12854,college,7.2,6.9,3.5,97.6,2,3,3,0
12855,college,4.9,4.8,4.1,81.8,6,3,9,1
12856,college,8.4,2.9,1.8,69.3,4,6,3,0
12857,working_student,6.3,4.1,0.7,84.7,5,1,1,0
12858,college,5.4,3.8,3.7,98.4,3,2,10,0
12859,college,8.6,4.9,5.0,82.5,3,6,11,0
12860,school,6.9,1.0,1.0,87.0,1,9,10,0
12861,working_student,5.0,4.9,4.0,82.5,5,6,4,0
12862,working_student,6.0,4.0,4.2,74.4,8,5,5,0
12863,college,5.5,5.7,0.5,81.5,7,10,4,0
12864,college,8.5,1.7,2.1,61.2,2,7,2,0
12865,college,4.2,4.5,5.7,81.5,3,9,4,1
12866,college,6.3,4.2,2.1,82.6,7,5,4,0
12867,working_student,7.0,2.6,5.0,96.7,5,8,4,0
12868,college,7.0,4.4,3.8,75.0,1,2,3,0
12869,working_student,4.4,9.5,1.8,89.4,7,5,7,1
12870,college,8.4,5.5,2.1,95.4,9,7,11,1
12871,college,5.4,1.3,7.6,71.7,6,6,3,0
12872,working_student,4.1,3.6,2.8,67.6,5,9,6,0
12873,working_student,6.2,8.2,6.8,79.0,4,7,1,1
12874,working_student,3.9,4.9,5.4,89.7,7,7,9,1
12875,college,7.1,5.3,5.7,96.8,9,9,11,1
12876,college,8.2,3.0,6.8,74.5,8,1,12,1
12877,college,5.8,2.9,3.5,90.3,2,4,1,0
12878,college,5.5,6.0,3.5,98.0,4,7,11,1
12879,college,7.5,1.3,7.4,67.8,3,8,4,0
12880,school,8.3,1.5,4.3,82.0,5,8,10,0
12881,school,7.6,4.2,0.6,72.7,6,1,1,0
12882,college,3.0,1.7,4.7,75.1,4,8,10,0
12883,working_student,7.6,3.5,0.5,97.5,9,4,12,1
12884,college,5.4,5.9,5.5,87.8,9,5,3,0
12885,college,5.2,2.7,2.6,82.0,8,8,9,0
12886,college,5.2,4.1,3.5,64.2,4,3,2,0
12887,college,4.2,2.1,3.0,85.5,7,5,12,1
12888,college,7.8,7.3,4.1,99.1,8,1,10,1
12889,college,5.8,5.3,2.7,84.8,4,3,12,0
12890,school,8.3,1.6,2.9,92.3,6,8,5,0
12891,working_student,6.0,4.7,2.7,79.9,2,9,1,0
12892,school,6.9,0.8,7.1,82.5,3,7,2,0
12893,college,5.9,5.1,0.7,95.9,5,7,7,0
12894,college,6.7,10.1,3.8,90.4,1,10,12,0
12895,school,7.8,2.5,3.3,85.7,5,5,8,0
12896,school,8.6,2.6,5.1,72.1,5,4,12,0
12897,school,6.6,2.1,3.6,82.0,2,9,12,0
12898,school,7.3,4.7,4.7,89.2,4,1,4,1
12899,school,7.1,1.5,5.2,89.0,5,4,1,0
12900,college,4.9,7.8,3.5,74.2,6,9,7,0
12901,college,5.0,5.8,0.1,92.6,7,6,4,0
12902,working_student,5.7,5.9,4.8,82.0,1,6,8,0
12903,college,5.6,4.6,2.7,79.6,4,7,6,0
12904,school,8.2,2.9,7.1,85.7,8,3,7,1
12905,college,9.4,4.9,0.1,82.4,8,6,3,1
12906,college,5.4,4.4,2.2,84.3,2,7,4,0
12907,college,7.0,3.9,5.4,87.6,5,6,12,0
12908,college,7.2,7.9,5.5,91.5,6,6,12,0
12909,school,8.1,4.5,3.2,95.8,1,6,9,0
12910,college,6.4,7.4,2.1,94.6,5,7,9,0
12911,school,7.0,4.5,4.8,90.1,6,8,7,0
12912,college,2.7,9.3,3.6,83.3,4,9,11,1
12913,school,7.4,5.3,6.0,99.4,6,6,2,0
12914,working_student,5.9,8.1,1.6,68.8,4,8,3,0
12915,college,7.8,7.7,1.7,79.8,2,9,3,0
12916,college,5.8,4.6,6.3,68.4,5,8,2,0
12917,working_student,6.5,7.5,2.4,82.4,1,3,8,0
12918,college,5.5,7.6,7.7,85.8,5,2,10,1
12919,working_student,2.3,4.5,4.8,66.8,1,4,12,0
12920,college,3.1,3.0,4.0,71.1,6,10,1,0
12921,working_student,7.6,5.8,2.5,86.1,9,8,12,0
12922,college,6.1,5.7,3.7,82.0,9,5,8,1
12923,college,6.0,8.6,0.7,97.3,2,7,5,0
12924,college,3.5,7.5,0.1,73.0,5,6,1,1
12925,college,5.8,2.0,5.7,74.3,7,5,3,0
12926,school,6.0,4.3,3.2,75.9,8,6,2,1
12927,college,8.1,5.1,3.5,63.5,7,8,8,0
12928,college,8.8,3.1,2.9,71.3,6,3,4,0
12929,college,4.4,6.2,4.8,78.3,3,5,1,1
12930,college,6.3,1.7,2.0,72.4,1,10,9,0
12931,college,3.4,6.6,0.0,76.2,6,9,8,0
12932,college,5.7,2.3,2.5,97.9,9,7,4,1
12933,college,6.2,4.3,0.6,82.0,5,5,2,0
12934,school,9.0,4.2,3.9,66.3,9,2,4,1
12935,college,6.0,3.4,1.3,85.6,3,7,4,0
12936,college,5.6,6.5,5.8,86.4,9,10,5,1
12937,college,5.3,3.1,5.3,80.7,2,6,10,0
12938,working_student,7.0,3.9,5.8,82.5,3,8,12,0
12939,college,4.9,8.1,0.6,80.0,3,9,9,0
12940,college,5.4,3.4,4.0,74.3,3,7,9,0
12941,school,5.8,3.8,2.3,76.5,1,7,2,0
12942,working_student,6.5,8.9,0.1,-5.0,8,6,5,0
12943,school,8.2,4.5,2.7,94.6,3,8,1,0
12944,working_student,4.1,8.3,4.0,68.6,8,8,12,1
12945,college,6.7,9.1,2.4,68.2,7,5,10,0
12946,working_student,6.2,4.7,3.5,60.9,6,9,3,0
12947,working_student,5.8,8.6,2.2,92.0,7,6,6,1
12948,college,7.0,6.0,2.5,90.6,3,5,5,0
12949,college,3.0,7.2,4.0,80.4,7,9,7,1
12950,college,8.6,3.9,3.3,80.1,3,9,11,0
12951,college,4.3,3.9,1.2,87.0,4,6,1,0
12952,college,5.2,2.8,3.9,87.0,2,3,1,0
12953,college,6.5,2.6,1.5,77.7,3,5,1,0
12954,college,5.5,4.5,0.4,88.0,5,6,4,0
12955,college,4.3,4.1,3.7,85.7,8,9,7,0
12956,college,7.1,1.7,3.3,85.5,8,7,12,1
12957,school,6.5,3.7,1.5,74.2,6,9,4,0
12958,college,6.7,6.9,0.5,77.2,6,7,1,0
12959,college,7.8,5.0,9.4,85.5,6,7,4,0
12960,school,6.9,3.0,5.5,68.9,2,7,8,0
12961,working_student,8.1,4.8,4.4,88.4,7,8,4,0
12962,school,7.5,1.4,3.1,82.0,2,1,10,0
12963,college,5.2,3.9,4.4,69.9,5,4,7,1
12964,college,5.5,4.0,3.8,83.3,5,6,11,0
12965,working_student,3.6,3.1,3.5,66.4,6,5,8,0
12966,school,7.2,3.2,2.1,67.0,2,6,11,0
12967,college,7.5,4.5,2.3,87.5,2,7,6,0
12968,college,6.9,5.6,1.5,62.6,8,8,10,1
12969,school,6.6,2.0,1.3,72.9,4,10,7,0
12970,working_student,8.0,8.8,5.4,83.2,4,6,1,1
12971,school,8.2,5.1,6.1,93.9,6,6,9,0
12972,college,9.0,3.2,2.0,96.9,8,8,5,0
12973,working_student,4.5,4.5,6.4,63.3,5,6,4,0
12974,working_student,5.6,11.2,1.3,79.4,8,6,8,1
12975,school,7.8,4.4,2.5,85.6,5,6,5,0
12976,school,6.3,4.1,5.1,69.9,9,6,6,0
12977,school,6.1,3.3,6.3,68.4,6,6,3,1
12978,college,6.9,2.5,0.4,90.7,5,5,3,0
12979,college,8.2,7.1,3.1,80.1,7,6,12,1
12980,college,4.9,6.1,1.7,87.2,9,5,11,1
12981,college,8.0,4.3,3.5,83.0,5,8,4,0
12982,school,7.1,2.2,3.2,82.0,8,3,2,0
12983,college,2.1,4.5,5.6,79.3,10,7,4,1
12984,college,8.8,4.2,4.8,93.5,9,4,2,1
12985,college,6.1,5.2,1.9,94.1,4,4,7,0
12986,college,7.1,5.3,1.3,86.3,8,6,10,1
12987,college,8.3,5.7,2.3,75.5,2,4,7,0
12988,college,10.0,3.9,1.1,82.0,8,5,1,1
12989,college,7.3,4.5,6.6,88.6,5,7,7,1
12990,college,2.7,6.3,3.5,80.0,2,9,4,0
12991,school,6.7,2.3,4.5,66.0,8,5,2,0
12992,working_student,4.5,2.8,4.8,88.3,9,7,4,1
12993,working_student,4.4,5.6,7.5,87.1,7,7,3,1
12994,college,8.8,6.6,5.8,62.5,4,7,9,0
12995,college,6.5,4.6,5.2,88.3,7,5,11,0
12996,working_student,6.2,3.6,3.3,82.0,4,10,7,1
12997,school,7.2,4.5,2.3,74.5,3,5,9,0
12998,college,6.4,11.9,3.5,99.6,5,8,12,0
12999,working_student,6.2,5.8,4.9,96.9,3,7,8,0
13000,school,7.1,3.0,1.9,86.7,5,7,8,0
13001,school,9.2,0.1,3.0,86.6,4,5,9,0
13002,school,6.4,3.5,4.7,55.5,7,2,5,0
13003,school,6.8,4.5,3.6,79.9,5,6,3,0
13004,college,6.1,4.1,3.7,72.2,4,6,2,0
13005,working_student,7.3,5.5,6.0,73.7,6,6,7,0
13006,college,7.0,6.9,1.9,57.6,8,5,10,1
13007,school,7.2,3.2,4.0,97.9,1,6,4,0
13008,college,3.8,8.5,3.9,84.2,3,9,6,0
13009,working_student,6.6,6.6,1.6,-5.0,3,9,6,0
13010,school,8.7,4.5,2.6,90.4,6,7,4,0
13011,school,5.8,4.6,1.4,97.5,5,8,1,0
13012,college,5.4,4.6,6.6,79.0,4,7,11,1
13013,college,5.8,5.7,4.4,67.3,2,10,12,0
13014,college,6.1,6.7,2.8,98.4,8,10,2,0
13015,school,7.8,0.0,2.7,77.9,4,9,3,0
13016,school,6.9,2.0,5.5,70.7,9,8,2,1
13017,college,8.9,4.9,3.4,79.4,10,7,8,1
13018,school,6.3,4.3,2.2,94.5,5,3,5,0
13019,college,3.7,4.9,2.7,71.7,8,7,2,1
13020,school,7.5,3.5,2.4,97.5,2,4,2,0
13021,working_student,6.4,10.4,2.2,66.9,5,7,2,0
13022,college,5.4,5.7,3.5,97.4,8,5,2,1
13023,school,8.0,2.5,3.5,82.0,6,5,7,0
13024,college,7.8,2.0,3.5,71.8,4,4,5,0
13025,college,3.7,4.7,3.1,95.1,2,6,2,0
13026,college,8.7,7.0,0.7,84.7,8,1,4,1
13027,college,6.6,4.5,3.6,97.6,4,9,7,0
13028,working_student,7.5,6.3,2.6,77.5,5,5,7,0
13029,college,7.4,5.2,3.5,84.5,2,3,5,0
13030,school,7.2,3.2,4.0,88.0,4,9,12,0
13031,college,5.5,2.8,0.1,87.9,2,7,3,0
13032,school,7.0,2.3,4.0,63.7,4,5,12,0
13033,school,8.1,2.8,2.4,93.5,7,7,2,1
13034,college,5.5,3.0,5.0,73.7,3,9,12,0
13035,working_student,5.7,5.5,3.7,83.4,4,5,11,0
13036,college,6.9,4.5,5.4,59.3,7,6,3,1
13037,school,7.0,3.9,3.5,46.2,8,6,10,0
13038,college,6.5,5.6,4.6,86.6,6,6,9,0
13039,school,5.8,4.5,0.8,65.7,5,8,7,0
13040,college,5.1,6.3,0.8,69.5,7,6,3,0
13041,school,6.7,3.6,4.8,73.5,2,5,8,0
13042,working_student,6.2,3.2,0.4,83.5,1,5,6,0
13043,working_student,5.7,6.3,2.3,83.3,2,6,5,0
13044,school,8.6,1.7,2.2,66.4,6,7,3,0
13045,college,6.6,3.0,4.9,83.0,4,8,7,0
13046,school,7.1,1.6,4.4,82.0,6,9,11,0
13047,college,5.3,5.9,3.7,96.5,10,7,6,1
13048,college,6.6,4.6,6.1,98.7,5,6,1,1
13049,college,6.1,5.4,0.8,87.4,2,3,10,0
13050,college,6.1,4.2,3.7,78.6,5,6,1,1
13051,college,9.9,4.3,3.3,98.0,4,9,3,0
13052,school,9.2,2.5,3.4,77.0,4,6,10,0
13053,working_student,4.3,4.5,3.7,95.4,10,8,10,1
13054,college,9.5,6.6,1.7,99.9,1,7,5,0
13055,college,5.7,7.0,3.0,95.7,1,5,7,0
13056,school,7.6,2.3,5.3,74.0,9,9,5,1
13057,college,5.0,2.5,0.5,91.9,3,4,6,0
13058,college,8.5,4.5,1.5,72.4,5,6,6,0
13059,college,8.9,3.9,3.6,68.1,4,6,12,0
13060,working_student,4.7,5.4,4.1,89.9,6,10,3,1
13061,working_student,6.5,6.1,2.8,77.1,2,3,9,0
13062,college,6.8,4.5,3.0,97.6,6,6,8,0
13063,college,5.9,5.9,3.2,85.4,4,9,3,0
13064,college,5.8,3.3,3.2,72.0,2,1,12,0
13065,college,6.5,3.6,1.6,62.7,9,5,5,0
13066,college,4.8,3.2,3.5,91.0,5,6,12,0
13067,college,6.0,2.6,5.1,97.7,10,4,9,1
13068,college,6.9,6.1,2.1,84.1,2,4,4,0
13069,college,7.6,5.1,4.1,95.4,5,10,9,0
13070,college,7.7,3.9,2.7,66.7,3,8,11,0
13071,college,6.6,3.1,0.8,87.4,5,5,1,0
13072,college,6.4,7.4,0.7,83.2,6,9,2,1
13073,college,6.6,7.7,3.1,90.2,7,6,12,1
13074,school,6.9,5.4,5.3,76.5,6,8,8,0
13075,college,5.3,5.6,2.9,83.9,5,6,4,0
13076,school,7.8,4.7,3.4,86.4,7,7,12,0
13077,working_student,3.7,6.6,3.4,70.4,6,8,7,0
13078,college,6.1,6.4,1.4,94.2,5,8,6,0
13079,working_student,5.0,6.2,0.5,80.0,6,4,1,0
13080,college,4.0,5.2,3.8,84.2,1,7,6,0
13081,college,6.9,3.3,1.0,76.2,8,6,8,0
13082,school,6.6,3.2,3.3,50.5,9,7,2,1
13083,college,5.0,5.1,6.7,94.6,5,9,5,0
13084,school,8.2,3.0,4.9,70.1,8,3,3,1
13085,college,6.9,1.0,7.8,77.8,3,2,10,0
13086,school,8.4,3.1,5.8,76.6,1,3,11,0
13087,school,8.2,3.8,5.3,99.2,6,2,10,0
13088,college,5.9,6.4,3.2,93.2,10,5,12,1
13089,school,7.3,4.6,3.6,87.7,5,6,7,0
13090,school,7.9,2.8,9.9,75.2,7,6,12,1
13091,college,5.8,6.7,4.6,79.9,5,8,2,0
13092,college,7.7,5.0,1.1,91.5,5,7,10,0
13093,college,7.2,4.6,4.6,88.7,7,6,10,0
13094,college,6.2,4.3,0.6,90.5,4,6,4,0
13095,school,5.3,1.6,5.5,80.0,5,8,4,0
13096,college,6.3,7.2,4.8,85.9,6,9,2,0
13097,working_student,6.2,7.5,3.6,95.1,5,3,4,0
13098,school,7.6,1.1,1.1,79.6,7,7,3,1
13099,school,7.1,2.4,2.8,85.3,1,5,7,0
13100,school,6.9,2.3,7.6,70.6,4,3,2,0
13101,school,6.8,2.3,4.7,89.8,3,8,10,0
13102,school,8.0,2.4,4.5,87.1,4,9,4,0
