Order Date,Product Name,Category,Region,Quantity,Sales,Profit
2024-09-20,Headphones,Accessories,East,8.0,8872.0,1486.58
,Printer,Office,East,8.0,2320.0,668.63
07/29/2023,Headphones,Accessories,West,3.0,171.0,9.02
20-11-2024,Keyboard,Accessories,South,8.0,4536.0,627.13
09-06-2024,Headphones,Accessories,South,3.0,1308.0,73.28
2022-10-27,Laptop,Electronics,North,4.0,4048.0,641.23
29-05-2022,Tablet,Electronics,East,9.0,4041.0,963.58
2024/05/24,,Accessories,South,5.0,5665.0,332.46
2023/11/29,Mouse,Accessories,South,6.0,6876.0,
2023-03-02,Monitor,Accessories,,1.0,617.0,145.37
2022-09-15,Monitor,Accessories,South,6.0,1440.0,130.4
2024/04/17,Smartwatch,Electronics,East,8.0,472.0,
30-06-2023,Laptop,Electronics,North,5.0,5640.0,1227.77
2022/10/26,Unknown,Accessories,West,6.0,2640.0,668.12
2024-07-13,Smartphone,Electronics,South,3.0,768.0,72.67
2024-02-22,Keyboard,Accessories,South,1.0,725.0,81.96
2024-04-28,Headphones,Accessories,North,8.0,1080.0,210.69
2024-10-30,Headphones,Accessories,South,1.0,393.0,40.34
2024-06-11,Smartwatch,Electronics,North,4.0,1264.0,371.92
2022-09-03,,Accessories,South,9.0,,1193.95
2022-03-27,Tablet,Electronics,East,8.0,2080.0,151.14
2022-02-16,Camera,Electronics,West,4.0,3812.0,312.8
02/25/2024,Mouse,Accessories,West,5.0,3695.0,463.57
31-01-2022,Mouse,Accessories,South,1.0,1159.0,344.22
08/06/2024,Tablet,Electronics,West,9.0,4149.0,605.52
2023-12-05,Keyboard,Accessories,East,2.0,1446.0,171.73
2024-07-24,,Electronics,South,1.0,,48.82
2022-12-09,Headphones,Accessories,South,1.0,355.0,26.8
15-09-2023,Tablet,Electronics,West,7.0,3164.0,166.4
2022-10-28,Smartwatch,Electronics,East,1.0,498.0,38.67
2023-04-28,Headphones,Accessories,South,5.0,1315.0,217.79
2024-09-13,Headphones,Accessories,,5.0,2805.0,438.89
2022-11-01,Monitor,Accessories,East,5.0,5180.0,726.62
2022-06-07,Camera,,?,5.0,4045.0,203.35
,Laptop,Electronics,North,9.0,8793.0,2262.43
,Headphones,Accessories,South,8.0,2592.0,526.38
N/A,,,East,7.0,7819.0,1708.84
11-07-2024,Smartwatch,Electronics,North,7.0,2919.0,325.35
2023-06-03,Printer,Office,South,3.0,768.0,85.37
2023-12-02,Smartphone,Electronics,West,2.0,1736.0,388.09
2023-07-18,Smartwatch,Electronics,South,7.0,6293.0,389.22
2024-03-21,Headphones,Accessories,South,6.0,3684.0,477.02
12/24/2024,Printer,Office,South,9.0,8370.0,1064.65
2023-08-24,Keyboard,Accessories,South,4.0,3788.0,875.54
08/22/2023,Laptop,Electronics,West,8.0,,1884.18
10/10/2022,Tablet,Electronics,,,325.0,21.01
08/16/2024,Camera,Electronics,North,2.0,2216.0,444.36
2022-01-31,Laptop,Electronics,North,8.0,7064.0,1873.02
2024-08-08,Mouse,Accessories,East,9.0,2538.0,575.41
2024-03-13,Headphones,Accessories,North,1.0,1151.0,77.22
18-01-2022,Keyboard,Accessories,East,1.0,717.0,137.27
12-01-2022,Smartwatch,Electronics,East,8.0,3048.0,444.3
2024-02-19,Keyboard,Accessories,South,3.0,2070.0,163.23
2023-08-14,Camera,Electronics,East,5.0,,537.93
2022-04-13,Tablet,Electronics,East,7.0,896.0,219.98
,Tablet,Electronics,East,7.0,1981.0,311.44
2023-07-16,Headphones,Accessories,West,6.0,7140.0,605.22
13-04-2023,Monitor,Accessories,North,5.0,1015.0,85.06
"Aug 12, 2024",Headphones,Accessories,North,4.0,524.0,52.31
2023-07-19,Smartwatch,Electronics,North,2.0,1678.0,372.78
2023-05-26,Tablet,Electronics,,4.0,3260.0,969.76
"Oct 18, 2024",Headphones,Accessories,South,5.0,720.0,214.31
"May 04, 2024",Printer,Office,West,4.0,1792.0,417.99
N/A,Tablet,Electronics,South,9.0,3096.0,505.08
2024-09-06,Keyboard,Accessories,South,5.0,1400.0,273.39
2023-02-05,Smartwatch,Electronics,North,4.0,508.0,37.94
,Tablet,Electronics,East,7.0,2646.0,380.83
2024-03-07,Mouse,Accessories,East,1.0,357.0,
2023-12-28,Tablet,Electronics,North,1.0,373.0,53.15
N/A,Smartphone,,East,1.0,266.0,55.52
N/A,Smartphone,Electronics,North,4.0,344.0,25.7
2024-06-17,Smartphone,Electronics,North,7.0,1806.0,308.92
10-03-2023,Printer,Office,North,9.0,7281.0,396.28
06/28/2024,Smartwatch,Electronics,,7.0,3094.0,463.72
02-06-2024,Keyboard,Accessories,East,2.0,252.0,67.37
2022-04-27,Camera,Electronics,East,9.0,2691.0,761.16
2024-04-26,Printer,Office,West,6.0,990.0,102.83
"Jun 05, 2022",Smartwatch,Electronics,South,4.0,3236.0,655.18
2022-04-27,,Electronics,East,4.0,1076.0,
2022-08-10,Tablet,,North,4.0,1428.0,160.54
22-04-2022,Keyboard,Accessories,East,5.0,1000.0,292.04
10-06-2022,Smartwatch,Electronics,South,,3429.0,998.82
10/17/2023,Monitor,Accessories,West,5.0,4730.0,1416.1
04-11-2023,Monitor,Accessories,South,6.0,,512.6
22-10-2024,Camera,Electronics,South,7.0,,138.93
N/A,Monitor,Accessories,East,7.0,7420.0,1107.31
04/23/2022,Printer,Office,South,7.0,2338.0,531.5
2022/06/11,Keyboard,Accessories,South,7.0,4039.0,420.29
05/19/2023,Laptop,Electronics,East,2.0,990.0,76.87
2023-08-05,,Electronics,West,1.0,733.0,54.11
24-01-2024,,Electronics,East,3.0,2421.0,334.61
"Mar 14, 2024",Keyboard,Accessories,East,8.0,832.0,214.81
2022/05/13,Unknown,Electronics,East,1.0,483.0,98.15
02/27/2023,Keyboard,Accessories,North,6.0,2508.0,480.48
10/01/2023,Keyboard,Accessories,North,7.0,4032.0,426.13
15-04-2022,Keyboard,Accessories,East,8.0,3208.0,840.97
2024-05-10,Smartwatch,Electronics,South,6.0,3402.0,857.61
06-12-2024,Headphones,Accessories,North,1.0,541.0,52.5
2022/02/08,Smartwatch,Electronics,West,7.0,1806.0,129.6
2024/08/03,Headphones,Accessories,South,3.0,2433.0,515.28
2023-11-10,Keyboard,Accessories,East,6.0,5880.0,454.19
N/A,Mouse,Accessories,West,3.0,3375.0,451.5
05/30/2024,Tablet,Electronics,North,8.0,6960.0,
08/06/2024,Keyboard,Accessories,West,4.0,316.0,32.79
10/10/2022,Tablet,Electronics,North,9.0,1404.0,89.43
,Keyboard,Accessories,North,9.0,5823.0,478.22
16-05-2024,Headphones,Accessories,South,6.0,2790.0,719.15
05/31/2024,Tablet,Electronics,West,7.0,,69.41
2023/10/26,Printer,Office,East,8.0,6016.0,406.13
2022-10-15,Smartwatch,Electronics,North,,7154.0,1177.51
"Jan 29, 2024",Keyboard,Accessories,West,2.0,370.0,102.74
03/16/2024,Monitor,Accessories,West,1.0,430.0,113.57
28-04-2022,Smartwatch,Electronics,West,1.0,946.0,280.53
2024-05-20,Tablet,Electronics,South,8.0,984.0,73.84
2022/11/26,Keyboard,Accessories,East,9.0,1467.0,372.17
16-08-2023,Smartphone,Electronics,South,4.0,2444.0,155.42
2023-11-02,Mouse,Accessories,North,9.0,8640.0,1254.3
17-07-2023,Smartwatch,Electronics,West,9.0,3861.0,536.04
2022-07-24,Keyboard,Accessories,?,1.0,868.0,60.12
N/A,Laptop,Electronics,South,9.0,1746.0,260.5
19-08-2024,Printer,Office,South,1.0,915.0,129.08
2024-09-15,Smartwatch,Electronics,East,9.0,3591.0,423.0
2023/01/28,,Electronics,East,,,612.36
N/A,Smartwatch,Electronics,West,9.0,5382.0,1037.04
11/18/2024,Smartwatch,Electronics,East,4.0,2792.0,170.96
2022-04-23,Headphones,Accessories,East,4.0,2160.0,631.9
2023-05-23,Monitor,Accessories,West,7.0,6377.0,1332.86
05/17/2024,Smartphone,Electronics,East,8.0,5264.0,1051.5
12/18/2023,Laptop,Electronics,North,2.0,1346.0,196.5
19-08-2023,Camera,Electronics,South,7.0,7301.0,1311.65
20-04-2023,Keyboard,Accessories,South,2.0,2016.0,198.26
06/30/2022,Laptop,Electronics,North,6.0,1266.0,220.5
2023-04-11,Mouse,Accessories,West,2.0,140.0,35.18
2024/07/22,Camera,Electronics,East,8.0,6520.0,1073.62
19-02-2022,Keyboard,Accessories,East,1.0,582.0,29.91
03/10/2024,Printer,Office,West,1.0,,14.5
2024-04-27,Mouse,Accessories,South,1.0,504.0,143.12
2022-10-06,Monitor,Accessories,South,6.0,6834.0,1211.75
2022-10-01,Headphones,,West,8.0,5712.0,1191.02
05/09/2023,Laptop,Electronics,South,5.0,4485.0,347.99
N/A,Headphones,Accessories,West,8.0,2304.0,
2024-06-23,Mouse,Accessories,North,6.0,6576.0,815.56
,Keyboard,Accessories,South,9.0,,2843.54
2022-03-12,Camera,Electronics,East,1.0,706.0,
2022-04-16,,Accessories,South,1.0,977.0,103.82
04/16/2023,Smartwatch,Electronics,South,4.0,776.0,73.16
2022-10-12,Tablet,Electronics,West,4.0,3932.0,309.43
10/29/2022,Keyboard,Accessories,East,3.0,,368.46
08/01/2022,Keyboard,Accessories,East,8.0,7064.0,745.24
04/20/2023,Keyboard,Accessories,West,4.0,4740.0,746.77
25-03-2024,Printer,Office,South,7.0,4522.0,1137.23
2023-12-28,Unknown,Electronics,South,7.0,2009.0,
2024-04-18,Unknown,,East,2.0,2110.0,548.12
"Sep 26, 2024",Mouse,,West,1.0,95.0,6.97
2023-11-19,Smartwatch,Electronics,East,1.0,384.0,83.58
"Apr 23, 2023",,Electronics,North,3.0,3471.0,200.08
20-06-2023,Unknown,Electronics,West,4.0,2048.0,507.01
05-08-2022,Monitor,,?,8.0,9296.0,2581.06
2022-05-28,Laptop,,West,8.0,5272.0,1188.16
N/A,Headphones,Accessories,East,1.0,,127.58
2023-04-27,,Electronics,North,1.0,448.0,53.2
2022-06-10,Keyboard,Accessories,North,9.0,5004.0,1313.13
2023-12-05,Unknown,Accessories,North,4.0,4716.0,704.99
11-05-2022,Printer,Office,West,9.0,7506.0,827.17
N/A,Keyboard,Accessories,North,7.0,4095.0,883.56
2024-07-31,Smartwatch,Electronics,North,7.0,4459.0,1037.27
10/31/2022,Tablet,Electronics,South,5.0,620.0,62.49
2022-08-17,Smartwatch,Electronics,West,2.0,2362.0,185.89
28-03-2022,Printer,Office,North,2.0,606.0,154.99
07/26/2024,Camera,Electronics,East,4.0,1084.0,134.42
2022-02-04,Laptop,Electronics,North,8.0,2880.0,315.87
20-04-2023,Laptop,Electronics,West,8.0,4544.0,727.05
2024-09-08,Mouse,Accessories,West,4.0,556.0,85.63
30-11-2023,Laptop,Electronics,North,5.0,505.0,71.97
2023-03-03,Tablet,Electronics,West,5.0,2595.0,774.2
2023/01/24,Headphones,Accessories,,5.0,2820.0,737.68
2023-10-29,Keyboard,Accessories,East,2.0,1018.0,297.21
2023/03/04,Laptop,Electronics,East,4.0,944.0,176.56
"Aug 30, 2023",Tablet,,East,1.0,610.0,44.99
2024-05-25,Camera,Electronics,South,4.0,912.0,81.65
2023-04-02,Monitor,Accessories,West,9.0,10413.0,1738.63
"Jul 27, 2023",Printer,Office,West,8.0,,398.29
2022-01-04,Printer,Office,East,6.0,6108.0,1488.4
2024-02-14,Mouse,Accessories,West,2.0,1148.0,173.89
05/01/2024,Monitor,Accessories,East,8.0,,597.1
2022-06-17,Headphones,Accessories,North,5.0,2240.0,159.58
"Feb 17, 2022",Camera,Electronics,North,2.0,1312.0,
02/02/2023,Laptop,Electronics,South,9.0,10620.0,2946.93
30-09-2024,Tablet,Electronics,East,2.0,2178.0,574.4
12-05-2024,Monitor,Accessories,East,3.0,1671.0,94.52
28-07-2024,Monitor,Accessories,,3.0,2025.0,355.59
01-11-2024,Mouse,Accessories,,6.0,2886.0,355.32
2024-07-27,,Office,East,2.0,1868.0,307.32
"Jan 08, 2023",Headphones,Accessories,East,4.0,,826.94
18-05-2022,Tablet,Electronics,,,1768.0,375.86
"Dec 19, 2022",Camera,Electronics,West,7.0,6937.0,1753.02
2024/09/21,Smartwatch,Electronics,North,6.0,3012.0,307.47
2024-09-19,Headphones,Accessories,?,,777.0,147.93
16-02-2024,Smartphone,Electronics,East,6.0,4056.0,452.14
2024-11-29,Printer,Office,South,4.0,3212.0,514.92
2024-08-03,Smartwatch,Electronics,West,1.0,952.0,179.4
2022-05-29,Smartphone,Electronics,North,3.0,1674.0,106.24
2024-02-13,Smartwatch,Electronics,East,5.0,4315.0,1019.91
2023-12-15,Mouse,Accessories,North,7.0,1722.0,162.39
14-09-2022,Keyboard,Accessories,South,5.0,2895.0,334.35
07/28/2023,Tablet,Electronics,North,2.0,1280.0,335.22
04/10/2022,Headphones,Accessories,East,5.0,4295.0,414.42
2022-08-07,Printer,Office,South,6.0,4434.0,306.63
2022-07-09,,Accessories,North,6.0,3816.0,623.78
2024-04-09,Headphones,Accessories,East,7.0,6335.0,1137.08
11-11-2024,Mouse,Accessories,West,3.0,315.0,78.41
27-11-2024,Camera,Electronics,East,2.0,626.0,168.82
23-05-2024,,Electronics,South,1.0,1140.0,85.75
N/A,,Electronics,North,5.0,590.0,52.55
21-04-2022,Tablet,Electronics,East,1.0,631.0,99.31
09/04/2024,Monitor,Accessories,South,8.0,1944.0,134.94
2024-03-24,,Electronics,North,6.0,5100.0,1461.79
2024-09-24,Keyboard,Accessories,South,6.0,1092.0,176.52
08/12/2023,Monitor,Accessories,West,7.0,4662.0,1007.43
2023-01-18,Headphones,Accessories,West,7.0,4312.0,1088.34
2022-10-20,Mouse,Accessories,North,6.0,4056.0,815.1
2023-11-23,Headphones,Accessories,North,3.0,534.0,120.53
2023-05-31,Printer,Office,South,5.0,3475.0,991.47
"Jul 11, 2023",Tablet,Electronics,South,5.0,4880.0,829.03
N/A,Tablet,Electronics,West,8.0,8336.0,782.8
05/08/2023,Mouse,Accessories,North,8.0,9232.0,490.66
01/07/2022,Smartphone,Electronics,South,3.0,2031.0,466.25
10-01-2022,Smartwatch,Electronics,North,3.0,2412.0,640.35
12/03/2023,Smartphone,Electronics,East,1.0,1039.0,137.24
"Jan 03, 2023",Camera,Electronics,West,6.0,696.0,100.78
06/26/2024,Laptop,Electronics,North,8.0,6160.0,1617.32
2022-12-15,Camera,Electronics,East,3.0,447.0,58.4
2023-04-29,Keyboard,Accessories,West,6.0,6102.0,364.82
2024/04/03,Camera,Electronics,,9.0,5085.0,1372.83
2024-08-16,Laptop,Electronics,North,7.0,3038.0,158.82
2024-03-11,Headphones,Accessories,West,1.0,882.0,215.24
03/15/2023,Monitor,Accessories,West,6.0,2490.0,720.06
2024-08-05,Camera,,?,,635.0,101.09
07/05/2024,Laptop,Electronics,East,1.0,1083.0,152.5
2023/08/10,Keyboard,Accessories,West,6.0,720.0,144.26
2022/09/17,Printer,Office,,3.0,3111.0,382.52
04/09/2022,Smartwatch,Electronics,North,6.0,1242.0,87.37
2023-08-02,Smartwatch,,West,5.0,5845.0,978.75
2023-03-29,Smartwatch,Electronics,West,1.0,835.0,131.7
2022/05/16,Monitor,Accessories,South,2.0,2314.0,305.42
"Feb 04, 2023",Smartwatch,,East,7.0,6041.0,776.09
2022-03-23,Mouse,Accessories,North,3.0,369.0,19.22
"Aug 12, 2022",Unknown,Electronics,West,5.0,,321.84
2022-04-07,Keyboard,Accessories,West,3.0,2067.0,465.39
2022/03/04,Smartphone,,West,6.0,7128.0,544.54
04/24/2024,Printer,Office,North,2.0,944.0,94.4
N/A,Tablet,Electronics,East,5.0,5160.0,698.15
2022-06-18,Smartphone,Electronics,West,8.0,8032.0,1987.82
"Dec 16, 2024",Camera,Electronics,South,2.0,376.0,99.16
2024/06/22,Smartphone,Electronics,South,7.0,4144.0,426.39
2024-11-04,Camera,Electronics,South,,,293.25
N/A,Tablet,Electronics,,,1178.0,182.76
04/27/2024,Mouse,Accessories,North,5.0,2505.0,303.61
2024-02-28,Smartwatch,Electronics,West,4.0,1872.0,418.05
"Dec 29, 2023",Printer,Office,West,2.0,340.0,59.56
03/08/2023,Laptop,Electronics,West,1.0,589.0,158.85
N/A,Laptop,Electronics,West,3.0,2598.0,560.82
2022/02/17,,Electronics,North,1.0,502.0,92.31
2024-01-24,Laptop,Electronics,South,3.0,3576.0,546.44
"Feb 07, 2023",Keyboard,Accessories,East,3.0,2412.0,468.27
31-07-2024,Printer,Office,West,5.0,1145.0,244.72
2022-02-03,Keyboard,Accessories,West,2.0,2116.0,159.3
2024/12/16,Laptop,Electronics,North,1.0,707.0,100.16
11-11-2022,Mouse,Accessories,South,9.0,657.0,109.39
2024-10-14,Laptop,Electronics,South,5.0,5345.0,1060.46
2024-01-27,Tablet,Electronics,South,8.0,4032.0,251.05
2022-08-30,Camera,,South,4.0,3840.0,
2023-01-23,Monitor,Accessories,East,,575.0,47.35
2023-01-02,Laptop,Electronics,West,9.0,9315.0,1808.68
2024-11-25,Mouse,Accessories,East,7.0,3423.0,435.06
2023-11-07,Monitor,Accessories,South,6.0,3942.0,748.74
07/15/2024,Laptop,,South,2.0,574.0,70.16
2024-06-04,Headphones,Accessories,North,6.0,,336.28
2022/03/02,Headphones,,North,7.0,952.0,215.51
2023-11-25,Smartphone,Electronics,West,9.0,9090.0,937.69
2022-05-10,Tablet,,West,2.0,1166.0,170.11
"Jan 09, 2024",Keyboard,Accessories,,3.0,2925.0,433.95
N/A,Camera,Electronics,South,,3455.0,867.55
06-12-2022,Smartphone,Electronics,?,2.0,1614.0,331.3
2024-08-07,Mouse,Accessories,West,,1771.0,171.26
N/A,Printer,,South,6.0,,1504.97
2024/09/25,Mouse,Accessories,,9.0,8460.0,1515.06
,Printer,Office,West,5.0,1925.0,570.93
N/A,Laptop,Electronics,North,6.0,2196.0,572.17
"Jul 05, 2024",Keyboard,Accessories,East,2.0,1696.0,500.56
2023-11-16,Printer,Office,South,9.0,6813.0,1966.66
"Oct 19, 2024",Keyboard,Accessories,North,5.0,3670.0,
2024-10-10,Keyboard,Accessories,South,4.0,2936.0,204.55
2024/01/29,Monitor,Accessories,West,5.0,5165.0,283.6
"Sep 06, 2024",Camera,Electronics,East,,5940.0,467.31
2023/06/07,Smartwatch,Electronics,East,6.0,2664.0,520.3
12-04-2024,Headphones,Accessories,East,,1198.0,134.39
08/22/2024,Headphones,Accessories,North,4.0,1340.0,309.8
15-10-2022,Monitor,Accessories,East,9.0,9657.0,1233.47
2022-06-28,Camera,Electronics,North,,2592.0,191.66
06/10/2023,Camera,Electronics,West,4.0,1168.0,135.36
03/23/2023,Headphones,Accessories,South,8.0,5920.0,1241.27
17-02-2022,Smartphone,Electronics,West,2.0,2260.0,268.47
"Sep 19, 2023",Printer,Office,West,8.0,7016.0,1490.07
2024-03-29,Headphones,Accessories,North,6.0,546.0,79.94
12/02/2024,Laptop,Electronics,East,1.0,839.0,228.72
2024-07-24,Tablet,Electronics,South,8.0,5176.0,
,Laptop,Electronics,West,4.0,280.0,24.9
2024-12-28,Monitor,Accessories,North,9.0,2097.0,210.59
N/A,Mouse,Accessories,West,6.0,4632.0,799.16
2023-02-09,Keyboard,Accessories,North,4.0,1088.0,283.61
2023-09-17,,Electronics,North,2.0,1314.0,391.55
2023/05/07,Mouse,Accessories,North,8.0,7960.0,804.11
2023/11/22,Printer,Office,North,8.0,2856.0,350.32
2022/06/16,Smartwatch,Electronics,?,4.0,1680.0,385.92
11/20/2024,Monitor,Accessories,North,4.0,4464.0,1069.63
08-06-2023,Smartphone,Electronics,East,6.0,2940.0,184.97
2022-06-12,Monitor,Accessories,West,8.0,1272.0,344.45
2024-11-21,Printer,Office,East,6.0,1728.0,247.86
09/06/2022,Monitor,Accessories,North,3.0,3153.0,563.56
2024-03-23,Smartphone,Electronics,West,,2536.0,285.72
03/16/2022,Tablet,Electronics,South,,2508.0,431.53
2024-10-18,Tablet,Electronics,East,1.0,123.0,
2023-07-30,,Electronics,South,3.0,2379.0,148.68
"Jan 04, 2023",Printer,Office,West,6.0,6924.0,1693.77
2023-05-31,Unknown,Electronics,West,9.0,9054.0,644.36
08-12-2023,Camera,Electronics,South,9.0,9936.0,2797.45
21-12-2022,Smartphone,Electronics,East,1.0,393.0,41.05
08/19/2024,,Office,East,2.0,308.0,35.32
2024-10-26,Tablet,Electronics,South,,4900.0,347.25
24-08-2024,Laptop,Electronics,South,1.0,927.0,103.95
2023-11-23,Keyboard,Accessories,East,1.0,266.0,22.42
2022-11-04,Printer,Office,South,5.0,4750.0,1179.56
2024/07/20,Unknown,Electronics,,8.0,3272.0,460.82
12/10/2022,Mouse,Accessories,East,5.0,4350.0,
2024-07-27,Keyboard,Accessories,East,1.0,,63.82
"May 24, 2024",Laptop,Electronics,North,3.0,213.0,30.68
10/25/2023,Smartphone,Electronics,East,2.0,1614.0,376.31
2023-02-09,Mouse,Accessories,West,8.0,6232.0,499.63
N/A,Printer,Office,North,4.0,3864.0,717.45
2024-12-08,Headphones,Accessories,South,3.0,2601.0,363.64
01-02-2023,Mouse,Accessories,East,6.0,4944.0,758.46
2023-11-16,Printer,Office,,4.0,4680.0,301.91
29-01-2022,Mouse,Accessories,South,8.0,2112.0,418.58
2022-04-24,Monitor,Accessories,East,6.0,7140.0,869.93
,Keyboard,Accessories,East,1.0,750.0,
2022-08-12,Mouse,Accessories,East,4.0,392.0,39.23
02-10-2024,Laptop,Electronics,South,4.0,2408.0,721.8
2023-09-13,Monitor,Accessories,East,2.0,2016.0,151.4
2022-07-25,Monitor,Accessories,?,,464.0,47.93
,Headphones,Accessories,East,1.0,832.0,227.11
2024-03-31,Headphones,Accessories,East,8.0,1296.0,374.8
2022-04-23,Smartphone,Electronics,East,,300.0,45.81
2024-07-06,Monitor,Accessories,North,6.0,2856.0,226.53
10-12-2022,Tablet,Electronics,West,5.0,3380.0,287.05
2022-01-27,Tablet,Electronics,North,5.0,,86.52
14-10-2022,Camera,Electronics,North,1.0,722.0,49.7
2024/11/23,Laptop,Electronics,South,4.0,4596.0,947.45
2023-04-08,Keyboard,Accessories,West,8.0,1176.0,313.58
07/21/2022,Camera,Electronics,North,2.0,644.0,45.72
2022-11-07,Smartphone,Electronics,West,8.0,544.0,40.78
2023-05-30,Monitor,Accessories,East,2.0,586.0,101.64
30-04-2022,Keyboard,Accessories,North,5.0,3835.0,229.11
2023-12-13,Printer,Office,South,5.0,1415.0,358.39
11-05-2023,Keyboard,Accessories,South,9.0,1125.0,138.49
"Sep 11, 2023",Camera,Electronics,South,3.0,3399.0,489.36
N/A,Monitor,Accessories,East,6.0,5370.0,1501.06
03/30/2024,Keyboard,Accessories,West,3.0,2331.0,419.26
2022-06-27,Laptop,Electronics,East,9.0,10728.0,1967.84
2023-03-02,Monitor,Accessories,West,8.0,9056.0,1860.37
2024-11-04,Monitor,,West,9.0,4581.0,250.06
2024/10/01,Camera,Electronics,North,3.0,1074.0,240.44
2023-06-17,Tablet,Electronics,?,4.0,4572.0,1199.49
2023-11-20,Laptop,Electronics,South,7.0,,651.16
"Nov 24, 2023",Printer,Office,West,4.0,604.0,180.93
2024-05-04,Mouse,Accessories,South,2.0,906.0,59.06
2023/04/22,Headphones,Accessories,South,7.0,1582.0,278.14
2024/01/31,Mouse,Accessories,West,6.0,3306.0,216.91
2023-12-24,Headphones,Accessories,West,1.0,847.0,237.41
N/A,Printer,Office,East,6.0,3222.0,846.27
2024-11-03,Keyboard,Accessories,East,,189.0,33.94
08/12/2023,Laptop,Electronics,South,4.0,1224.0,348.91
2023-02-08,Camera,Electronics,South,7.0,5621.0,1390.73
16-01-2024,Tablet,Electronics,West,6.0,,246.21
08/02/2023,Tablet,,West,9.0,1728.0,179.64
2024/01/13,Mouse,Accessories,West,9.0,6138.0,1478.57
20-11-2024,Monitor,Accessories,South,4.0,964.0,184.03
2023-10-13,Smartphone,Electronics,South,7.0,4697.0,976.26
05/09/2022,Smartphone,Electronics,West,2.0,1232.0,155.52
21-12-2022,Monitor,Accessories,West,7.0,6384.0,734.79
"Nov 22, 2024",Mouse,Accessories,West,4.0,780.0,162.72
2023-01-27,Unknown,Office,West,4.0,1256.0,362.22
2022-05-08,Mouse,Accessories,South,1.0,1162.0,220.93
2023/02/10,Mouse,Accessories,South,8.0,7520.0,995.03
26-03-2024,Headphones,Accessories,South,7.0,2387.0,463.92
2023-10-20,Keyboard,Accessories,,8.0,2256.0,316.77
N/A,Monitor,Accessories,North,8.0,7792.0,913.12
2023-05-24,Laptop,Electronics,East,8.0,3944.0,296.35
2023-12-17,Smartphone,Electronics,,2.0,822.0,183.45
2024-06-20,,Accessories,North,3.0,1962.0,469.94
2022-12-21,Printer,Office,North,4.0,1016.0,269.88
20-06-2023,,Electronics,North,2.0,1980.0,125.99
08-12-2024,Headphones,Accessories,West,4.0,3996.0,965.26
18-07-2022,Smartwatch,Electronics,North,1.0,663.0,183.82
2023/10/05,Laptop,Electronics,South,1.0,575.0,104.31
04-09-2023,Unknown,Electronics,South,1.0,187.0,33.76
"Aug 01, 2023",,Electronics,East,7.0,6216.0,378.24
05-03-2022,Camera,Electronics,South,1.0,189.0,19.02
2022-08-13,Tablet,Electronics,South,2.0,,41.46
04/17/2022,Keyboard,Accessories,North,6.0,6192.0,316.23
05/25/2023,Tablet,Electronics,East,7.0,4382.0,592.46
2024/10/20,Keyboard,Accessories,East,2.0,1122.0,100.78
2022-06-21,Laptop,Electronics,North,8.0,8192.0,2081.72
2022-08-22,Laptop,Electronics,South,6.0,,200.79
"Mar 17, 2023",Tablet,Electronics,West,6.0,606.0,127.68
N/A,Monitor,Accessories,South,8.0,448.0,45.43
01/17/2023,Printer,Office,North,,1674.0,435.95
2022-02-13,Tablet,,South,6.0,1944.0,366.18
02/07/2022,Monitor,Accessories,South,6.0,1716.0,302.09
