,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
4105,TXN_2161255,Sandwich,3,4.0,12.0,Other,Takeaway,2023-06-08
4106,TXN_8304399,Tea,2,1.5,3.0,Cash,In-store,2023-06-08
4107,TXN_2165365,Coffee,5,3.0,10.0,Digital Wallet,Takeaway,2023-06-08
4108,TXN_6212975,Other,1,4.0,4.0,Credit Card,Takeaway,2023-06-08
4109,TXN_3866162,Cake,5,3.0,15.0,Cash,Takeaway,2023-06-08
4110,TXN_4397349,Sandwich,2,4.0,8.0,Other,Takeaway,2023-06-08
4111,TXN_9201212,Smoothie,4,4.0,16.0,Digital Wallet,Takeaway,2023-06-08
4112,TXN_9084554,Other,4,4.0,16.0,Credit Card,In-store,2023-06-08
4113,TXN_2726254,Smoothie,3,3.0,12.0,Other,Takeaway,2023-06-08
4114,TXN_1959082,Juice,5,3.0,15.0,Credit Card,Takeaway,2023-06-08
4115,TXN_4430474,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-06-08
4116,TXN_1443912,Juice,2,3.0,6.0,Other,Takeaway,2023-06-08
4117,TXN_8944202,Smoothie,3,4.0,12.0,Credit Card,Takeaway,2023-06-08
4118,TXN_3641519,Other,5,1.0,5.0,Digital Wallet,In-store,2023-06-08
4119,TXN_4120124,Coffee,1,2.0,2.0,Other,Takeaway,2023-06-08
4120,TXN_8126762,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-06-08
4121,TXN_1094479,Cake,3,3.0,9.0,Other,In-store,2023-06-08
4122,TXN_2655815,Smoothie,4,4.0,16.0,Other,Takeaway,2023-06-08
4123,TXN_6346483,Coffee,1,2.0,2.0,Credit Card,Takeaway,2023-06-08
4124,TXN_8946752,Tea,4,1.5,6.0,Cash,Takeaway,2023-06-08
4125,TXN_8951525,Juice,3,3.0,9.0,Other,Takeaway,2023-06-08
4126,TXN_6977098,Juice,5,3.0,15.0,Credit Card,In-store,2023-06-09
4127,TXN_5491825,Cake,4,3.0,12.0,Cash,In-store,2023-06-09
4128,TXN_7433758,Cookie,1,1.0,1.0,Cash,Takeaway,2023-06-09
4129,TXN_9835620,Juice,2,3.0,6.0,Other,Takeaway,2023-06-09
4130,TXN_2928676,Cookie,1,1.0,1.0,Credit Card,Takeaway,2023-06-09
4131,TXN_8605958,Sandwich,3,4.0,20.0,Cash,Takeaway,2023-06-09
4132,TXN_7750963,Tea,4,1.5,6.0,Credit Card,In-store,2023-06-09
4133,TXN_6617283,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-06-09
4134,TXN_7708810,Smoothie,1,4.0,4.0,Cash,Takeaway,2023-06-09
4135,TXN_3494014,Cake,1,3.0,3.0,Credit Card,In-store,2023-06-09
4136,TXN_7796731,Juice,3,3.0,6.0,Other,In-store,2023-06-09
4137,TXN_8666003,Smoothie,4,4.0,16.0,Other,Takeaway,2023-06-09
4138,TXN_2977414,Cake,4,3.0,12.0,Other,Takeaway,2023-06-09
4139,TXN_1046384,Smoothie,1,4.0,4.0,Cash,Takeaway,2023-06-09
4140,TXN_8740257,Cake,5,3.0,15.0,Digital Wallet,Takeaway,2023-06-09
4141,TXN_9904042,Other,4,4.0,16.0,Credit Card,Takeaway,2023-06-09
4142,TXN_7362525,Cake,5,3.0,15.0,Cash,Takeaway,2023-06-09
4143,TXN_1340358,Sandwich,3,4.0,12.0,Cash,Takeaway,2023-06-09
4144,TXN_4577234,Other,4,3.0,12.0,Other,In-store,2023-06-09
4145,TXN_4051488,Cookie,4,1.0,4.0,Other,Takeaway,2023-06-09
4146,TXN_7031347,Other,4,3.0,12.0,Credit Card,Takeaway,2023-06-09
4147,TXN_8038871,Juice,5,3.0,15.0,Digital Wallet,Takeaway,2023-06-09
4148,TXN_8122340,Coffee,4,2.0,8.0,Credit Card,Takeaway,2023-06-09
4149,TXN_7952680,Other,1,5.0,5.0,Other,Takeaway,2023-06-09
4150,TXN_3964550,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-06-09
4151,TXN_2602732,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-06-09
4152,TXN_3486178,Cake,5,3.0,15.0,Cash,Takeaway,2023-06-09
4153,TXN_5421310,Coffee,3,2.0,8.0,Digital Wallet,In-store,2023-06-10
4154,TXN_5220895,Salad,5,5.0,25.0,Cash,In-store,2023-06-10
4155,TXN_4563544,Sandwich,5,4.0,20.0,Other,Takeaway,2023-06-10
4156,TXN_1694364,Sandwich,3,4.0,12.0,Other,Takeaway,2023-06-10
4157,TXN_4885518,Salad,3,5.0,15.0,Credit Card,In-store,2023-06-10
4158,TXN_4635230,Sandwich,3,4.0,12.0,Other,In-store,2023-06-10
4159,TXN_4315166,Sandwich,2,4.0,8.0,Digital Wallet,Takeaway,2023-06-10
4160,TXN_2599005,Cake,2,3.0,6.0,Cash,Takeaway,2023-06-10
4161,TXN_3334257,Sandwich,2,4.0,8.0,Cash,Takeaway,2023-06-10
4162,TXN_6932070,Tea,4,1.5,6.0,Credit Card,In-store,2023-06-10
4163,TXN_5234368,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-06-10
4164,TXN_2526667,Other,3,3.0,9.0,Digital Wallet,In-store,2023-06-10
4165,TXN_6029333,Cake,1,3.0,3.0,Other,Takeaway,2023-06-10
4166,TXN_1773873,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-06-10
4167,TXN_9643180,Coffee,2,2.0,4.0,Cash,Takeaway,2023-06-10
4168,TXN_3542902,Smoothie,1,4.0,4.0,Other,In-store,2023-06-10
4169,TXN_8687151,Salad,5,5.0,25.0,Cash,Takeaway,2023-06-10
4170,TXN_5897205,Cookie,1,1.0,1.0,Other,In-store,2023-06-10
4171,TXN_8005089,Salad,4,5.0,20.0,Other,Takeaway,2023-06-10
4172,TXN_9511794,Cookie,1,1.0,1.0,Cash,Takeaway,2023-06-10
4173,TXN_9663098,Juice,2,3.0,6.0,Cash,Takeaway,2023-06-10
4174,TXN_5240229,Salad,1,5.0,5.0,Other,In-store,2023-06-10
4175,TXN_3765707,Sandwich,1,4.0,4.0,Other,Takeaway,2023-06-10
4176,TXN_9689507,Salad,3,5.0,15.0,Cash,In-store,2023-06-10
4177,TXN_9137801,Other,5,4.0,20.0,Credit Card,In-store,2023-06-10
4178,TXN_9456575,Tea,5,1.5,7.5,Cash,Takeaway,2023-06-10
4179,TXN_9169536,Cake,5,3.0,15.0,Cash,In-store,2023-06-10
4180,TXN_3358787,Cake,1,3.0,3.0,Digital Wallet,Takeaway,2023-06-10
4181,TXN_3884811,Coffee,4,2.0,8.0,Credit Card,Takeaway,2023-06-10
4182,TXN_6920323,Sandwich,1,4.0,4.0,Credit Card,Takeaway,2023-06-10
4183,TXN_5449092,Juice,4,3.0,12.0,Other,Takeaway,2023-06-11
4184,TXN_5333966,Juice,4,3.0,12.0,Other,In-store,2023-06-11
4185,TXN_5387067,Salad,3,5.0,15.0,Credit Card,Takeaway,2023-06-11
4186,TXN_1365285,Juice,5,3.0,15.0,Credit Card,Takeaway,2023-06-11
4187,TXN_5445994,Juice,1,3.0,3.0,Credit Card,In-store,2023-06-11
4188,TXN_8837015,Juice,3,3.0,9.0,Credit Card,In-store,2023-06-11
4189,TXN_1556708,Smoothie,1,4.0,4.0,Digital Wallet,Takeaway,2023-06-11
4190,TXN_2842641,Cake,1,3.0,3.0,Other,In-store,2023-06-11
4191,TXN_2078232,Tea,1,1.5,1.5,Other,Takeaway,2023-06-11
4192,TXN_5758199,Coffee,4,2.0,8.0,Credit Card,Takeaway,2023-06-11
4193,TXN_1538515,Juice,4,3.0,12.0,Cash,Takeaway,2023-06-11
4194,TXN_1952465,Cake,2,3.0,6.0,Other,Takeaway,2023-06-11
4195,TXN_4360906,Sandwich,2,4.0,8.0,Other,In-store,2023-06-11
4196,TXN_3160411,Coffee,2,2.0,4.0,Digital Wallet,In-store,2023-06-11
4197,TXN_4368729,Coffee,3,2.0,6.0,Digital Wallet,In-store,2023-06-11
4198,TXN_4954887,Cookie,3,1.0,3.0,Other,In-store,2023-06-11
4199,TXN_2083119,Other,2,1.0,2.0,Other,In-store,2023-06-11
4200,TXN_2402993,Cookie,5,1.0,5.0,Cash,Takeaway,2023-06-11
4201,TXN_3521791,Coffee,1,2.0,2.0,Other,Takeaway,2023-06-11
4202,TXN_3053494,Other,5,3.0,15.0,Digital Wallet,In-store,2023-06-11
4203,TXN_9081686,Cookie,5,1.0,5.0,Other,Takeaway,2023-06-11
4204,TXN_7551097,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-06-12
4205,TXN_2217038,Tea,5,1.5,7.5,Other,Takeaway,2023-06-12
4206,TXN_7496394,Smoothie,4,4.0,16.0,Other,Takeaway,2023-06-12
4207,TXN_4000025,Tea,5,3.0,7.5,Other,Takeaway,2023-06-12
4208,TXN_8447640,Sandwich,3,4.0,20.0,Cash,In-store,2023-06-12
4209,TXN_6717074,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-06-12
4210,TXN_9813095,Juice,2,3.0,6.0,Cash,Takeaway,2023-06-12
4211,TXN_8664335,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-06-12
4212,TXN_6412590,Salad,1,5.0,5.0,Digital Wallet,Takeaway,2023-06-12
4213,TXN_5679014,Coffee,1,2.0,2.0,Other,In-store,2023-06-12
4214,TXN_4935533,Other,1,4.0,4.0,Other,In-store,2023-06-12
4215,TXN_1789504,Other,1,5.0,5.0,Credit Card,Takeaway,2023-06-12
4216,TXN_5996894,Juice,1,3.0,3.0,Credit Card,Takeaway,2023-06-12
4217,TXN_9395087,Tea,1,1.5,1.5,Cash,In-store,2023-06-12
4218,TXN_8043642,Salad,4,5.0,20.0,Cash,In-store,2023-06-12
4219,TXN_1866028,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-06-12
4220,TXN_5318263,Smoothie,1,4.0,4.0,Credit Card,Takeaway,2023-06-12
4221,TXN_5620636,Tea,4,3.0,6.0,Other,In-store,2023-06-12
4222,TXN_9425096,Smoothie,5,4.0,20.0,Credit Card,In-store,2023-06-12
4223,TXN_2089778,Cake,1,3.0,3.0,Other,In-store,2023-06-12
4224,TXN_2488987,Tea,5,1.5,7.5,Cash,In-store,2023-06-12
4225,TXN_4912458,Cake,4,3.0,12.0,Other,Takeaway,2023-06-12
4226,TXN_7326075,Cookie,1,3.0,1.0,Cash,Takeaway,2023-06-12
4227,TXN_6125646,Cookie,2,1.0,2.0,Other,Takeaway,2023-06-12
4228,TXN_1805937,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-06-12
4229,TXN_2101632,Sandwich,4,4.0,16.0,Other,Takeaway,2023-06-12
4230,TXN_9480564,Cookie,4,1.0,4.0,Cash,In-store,2023-06-12
4231,TXN_9857674,Tea,5,1.5,7.5,Other,Takeaway,2023-06-12
4232,TXN_9196658,Cookie,1,3.0,1.0,Other,Takeaway,2023-06-12
4233,TXN_5426507,Juice,2,3.0,6.0,Cash,Takeaway,2023-06-13
4234,TXN_1318943,Other,2,2.0,4.0,Cash,In-store,2023-06-13
4235,TXN_3290872,Cake,2,3.0,6.0,Credit Card,In-store,2023-06-13
4236,TXN_9928552,Sandwich,5,4.0,20.0,Credit Card,Takeaway,2023-06-13
4237,TXN_7292790,Cookie,4,1.0,4.0,Cash,In-store,2023-06-13
4238,TXN_4637070,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-06-13
4239,TXN_8650185,Smoothie,5,4.0,20.0,Cash,Takeaway,2023-06-13
4240,TXN_3218971,Sandwich,5,4.0,20.0,Credit Card,Takeaway,2023-06-13
4241,TXN_2890321,Tea,3,1.5,4.5,Cash,In-store,2023-06-13
4242,TXN_5050111,Other,3,5.0,15.0,Cash,In-store,2023-06-13
4243,TXN_1438257,Salad,4,5.0,20.0,Credit Card,Takeaway,2023-06-13
4244,TXN_4764398,Sandwich,2,4.0,8.0,Credit Card,Takeaway,2023-06-13
4245,TXN_8607376,Coffee,5,2.0,10.0,Cash,In-store,2023-06-13
4246,TXN_2957017,Sandwich,3,4.0,20.0,Cash,In-store,2023-06-13
4247,TXN_2494494,Coffee,1,2.0,2.0,Cash,Takeaway,2023-06-13
4248,TXN_9180345,Sandwich,4,3.0,16.0,Digital Wallet,Takeaway,2023-06-13
4249,TXN_8468509,Other,3,4.0,12.0,Credit Card,Takeaway,2023-06-13
4250,TXN_5552114,Sandwich,2,4.0,8.0,Other,In-store,2023-06-13
4251,TXN_9101792,Coffee,5,2.0,10.0,Cash,Takeaway,2023-06-13
4252,TXN_6119823,Tea,2,1.5,3.0,Other,Takeaway,2023-06-13
4253,TXN_8839045,Cake,2,3.0,6.0,Other,In-store,2023-06-13
4254,TXN_5512533,Coffee,4,2.0,8.0,Digital Wallet,Takeaway,2023-06-13
4255,TXN_4179583,Smoothie,3,4.0,12.0,Digital Wallet,Takeaway,2023-06-13
4256,TXN_6769465,Juice,5,3.0,15.0,Digital Wallet,In-store,2023-06-13
4257,TXN_1394131,Juice,4,3.0,12.0,Other,Takeaway,2023-06-13
4258,TXN_2223047,Other,2,2.0,4.0,Other,Takeaway,2023-06-14
4259,TXN_8496788,Juice,4,3.0,12.0,Cash,Takeaway,2023-06-14
4260,TXN_8032010,Tea,1,1.5,1.5,Cash,Takeaway,2023-06-14
4261,TXN_3762778,Coffee,5,2.0,10.0,Other,Takeaway,2023-06-14
4262,TXN_5171248,Cake,5,3.0,15.0,Digital Wallet,In-store,2023-06-14
4263,TXN_5198524,Cake,1,3.0,3.0,Credit Card,In-store,2023-06-14
4264,TXN_7468084,Coffee,5,2.0,10.0,Credit Card,Takeaway,2023-06-14
4265,TXN_3484276,Cookie,5,1.0,5.0,Digital Wallet,Takeaway,2023-06-14
4266,TXN_2210265,Juice,2,3.0,6.0,Credit Card,Takeaway,2023-06-14
4267,TXN_4704439,Coffee,3,2.0,6.0,Cash,Takeaway,2023-06-14
4268,TXN_6309965,Cake,5,3.0,15.0,Digital Wallet,Takeaway,2023-06-14
4269,TXN_4108120,Coffee,2,2.0,4.0,Other,In-store,2023-06-14
4270,TXN_7478306,Tea,2,1.5,3.0,Digital Wallet,In-store,2023-06-14
4271,TXN_9190061,Salad,5,5.0,25.0,Cash,Takeaway,2023-06-14
4272,TXN_3654670,Juice,1,3.0,3.0,Credit Card,Takeaway,2023-06-14
4273,TXN_5400266,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-06-14
4274,TXN_3676305,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-06-14
4275,TXN_9752586,Tea,2,1.5,3.0,Digital Wallet,Takeaway,2023-06-14
4276,TXN_6259827,Cake,2,3.0,6.0,Credit Card,Takeaway,2023-06-14
4277,TXN_8353202,Sandwich,4,4.0,16.0,Digital Wallet,In-store,2023-06-14
4278,TXN_3215610,Other,2,3.0,6.0,Digital Wallet,Takeaway,2023-06-14
4279,TXN_8279269,Smoothie,4,4.0,16.0,Digital Wallet,Takeaway,2023-06-14
4280,TXN_5783469,Salad,3,5.0,15.0,Other,Takeaway,2023-06-14
4281,TXN_3847405,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-06-15
4282,TXN_6609572,Other,4,4.0,16.0,Cash,In-store,2023-06-15
4283,TXN_8372268,Salad,2,3.0,10.0,Other,Takeaway,2023-06-15
4284,TXN_8159649,Other,4,2.0,8.0,Other,In-store,2023-06-15
4285,TXN_9063299,Cake,4,3.0,12.0,Digital Wallet,In-store,2023-06-15
4286,TXN_7231153,Other,1,5.0,5.0,Cash,In-store,2023-06-15
4287,TXN_3233221,Cake,5,3.0,15.0,Other,Takeaway,2023-06-15
4288,TXN_6568440,Cookie,1,1.0,1.0,Other,Takeaway,2023-06-15
4289,TXN_2069068,Cake,5,3.0,15.0,Other,In-store,2023-06-15
4290,TXN_8022689,Tea,1,1.5,1.5,Cash,Takeaway,2023-06-15
4291,TXN_2482298,Salad,2,5.0,10.0,Other,Takeaway,2023-06-15
4292,TXN_4321091,Smoothie,2,4.0,8.0,Cash,In-store,2023-06-15
4293,TXN_9792412,Tea,3,1.5,6.0,Digital Wallet,Takeaway,2023-06-15
4294,TXN_7942343,Cookie,4,1.0,4.0,Digital Wallet,Takeaway,2023-06-15
4295,TXN_1701465,Cake,1,3.0,3.0,Cash,Takeaway,2023-06-15
4296,TXN_5125759,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-06-15
4297,TXN_3425783,Juice,2,3.0,6.0,Other,Takeaway,2023-06-15
4298,TXN_4131020,Sandwich,2,4.0,8.0,Credit Card,Takeaway,2023-06-15
4299,TXN_6306644,Other,2,3.0,6.0,Digital Wallet,Takeaway,2023-06-15
4300,TXN_7838964,Sandwich,3,4.0,12.0,Credit Card,In-store,2023-06-15
4301,TXN_8360073,Cake,4,3.0,12.0,Digital Wallet,In-store,2023-06-15
4302,TXN_1928401,Sandwich,5,4.0,20.0,Digital Wallet,In-store,2023-06-15
4303,TXN_7838465,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-06-15
4304,TXN_4002629,Cake,5,3.0,15.0,Credit Card,In-store,2023-06-15
4305,TXN_2427834,Tea,4,1.5,6.0,Other,In-store,2023-06-15
4306,TXN_3829165,Juice,4,3.0,12.0,Cash,In-store,2023-06-15
4307,TXN_3717422,Salad,2,5.0,10.0,Cash,Takeaway,2023-06-15
4308,TXN_2672972,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-06-15
4309,TXN_4147073,Other,4,3.0,12.0,Cash,Takeaway,2023-06-16
4310,TXN_8555334,Coffee,1,2.0,2.0,Other,In-store,2023-06-16
4311,TXN_7054849,Cake,4,3.0,12.0,Cash,Takeaway,2023-06-16
4312,TXN_8203190,Tea,2,1.5,3.0,Other,In-store,2023-06-16
4313,TXN_4476634,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-06-16
4314,TXN_9914084,Other,1,2.0,2.0,Other,Takeaway,2023-06-16
4315,TXN_6365371,Other,2,4.0,8.0,Credit Card,Takeaway,2023-06-16
4316,TXN_6516391,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-06-16
4317,TXN_1914728,Other,5,1.0,5.0,Cash,In-store,2023-06-16
4318,TXN_5595717,Juice,2,3.0,6.0,Other,Takeaway,2023-06-16
4319,TXN_6797827,Sandwich,1,4.0,4.0,Credit Card,Takeaway,2023-06-16
4320,TXN_4840522,Smoothie,3,4.0,12.0,Other,In-store,2023-06-16
4321,TXN_1512185,Coffee,4,2.0,8.0,Cash,Takeaway,2023-06-16
4322,TXN_6034709,Other,2,2.0,4.0,Credit Card,Takeaway,2023-06-16
4323,TXN_7560989,Sandwich,3,4.0,12.0,Digital Wallet,Takeaway,2023-06-16
4324,TXN_8068515,Cookie,1,1.0,1.0,Cash,Takeaway,2023-06-16
4325,TXN_5493965,Juice,1,3.0,3.0,Other,Takeaway,2023-06-16
4326,TXN_9315119,Salad,2,5.0,10.0,Other,Takeaway,2023-06-16
4327,TXN_2007418,Smoothie,4,4.0,16.0,Cash,Takeaway,2023-06-16
4328,TXN_5141000,Smoothie,4,4.0,16.0,Other,Takeaway,2023-06-16
4329,TXN_8676769,Salad,3,5.0,15.0,Digital Wallet,In-store,2023-06-16
4330,TXN_4379467,Tea,3,1.5,1.5,Other,Takeaway,2023-06-16
4331,TXN_6974587,Salad,3,5.0,15.0,Cash,Takeaway,2023-06-16
4332,TXN_3016203,Other,1,5.0,5.0,Cash,In-store,2023-06-16
4333,TXN_9358399,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-06-16
4334,TXN_5247378,Sandwich,2,4.0,8.0,Digital Wallet,Takeaway,2023-06-16
4335,TXN_6745856,Cake,4,3.0,12.0,Cash,In-store,2023-06-16
4336,TXN_9800351,Tea,3,1.5,4.5,Cash,Takeaway,2023-06-16
4337,TXN_8282744,Tea,2,1.5,3.0,Other,Takeaway,2023-06-16
4338,TXN_9715885,Smoothie,4,4.0,16.0,Other,In-store,2023-06-16
4339,TXN_7471281,Sandwich,5,4.0,20.0,Other,Takeaway,2023-06-16
4340,TXN_9774251,Other,2,3.0,6.0,Digital Wallet,Takeaway,2023-06-16
4341,TXN_6727985,Salad,5,5.0,25.0,Credit Card,In-store,2023-06-16
4342,TXN_6047710,Smoothie,3,4.0,12.0,Other,Takeaway,2023-06-16
4343,TXN_5939950,Sandwich,2,4.0,8.0,Cash,Takeaway,2023-06-16
4344,TXN_9389434,Cake,5,3.0,15.0,Other,In-store,2023-06-16
4345,TXN_5965095,Salad,4,5.0,20.0,Digital Wallet,In-store,2023-06-16
4346,TXN_2336708,Other,2,3.0,6.0,Cash,In-store,2023-06-16
4347,TXN_9081409,Other,1,3.0,3.0,Credit Card,In-store,2023-06-16
4348,TXN_7953750,Sandwich,5,4.0,20.0,Cash,In-store,2023-06-16
4349,TXN_1192970,Coffee,2,2.0,4.0,Digital Wallet,Takeaway,2023-06-17
4350,TXN_1860406,Coffee,2,2.0,4.0,Other,Takeaway,2023-06-17
4351,TXN_6994752,Juice,4,3.0,12.0,Cash,Takeaway,2023-06-17
4352,TXN_6305420,Cookie,3,1.0,3.0,Other,In-store,2023-06-17
4353,TXN_1482123,Coffee,1,2.0,2.0,Cash,In-store,2023-06-17
4354,TXN_1349640,Juice,2,3.0,6.0,Credit Card,In-store,2023-06-17
4355,TXN_8430882,Sandwich,2,4.0,8.0,Digital Wallet,Takeaway,2023-06-17
4356,TXN_1461895,Juice,5,3.0,15.0,Other,Takeaway,2023-06-17
4357,TXN_8106064,Cookie,3,1.0,1.0,Other,Takeaway,2023-06-17
4358,TXN_9126573,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-06-17
4359,TXN_1221801,Smoothie,2,4.0,8.0,Other,Takeaway,2023-06-17
4360,TXN_9928409,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-06-17
4361,TXN_2632916,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-06-17
4362,TXN_4293196,Cookie,3,1.0,3.0,Other,In-store,2023-06-17
4363,TXN_6762250,Cookie,2,1.0,2.0,Digital Wallet,Takeaway,2023-06-17
4364,TXN_6034785,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-06-17
4365,TXN_1226662,Salad,1,5.0,5.0,Other,In-store,2023-06-17
4366,TXN_5894676,Smoothie,5,4.0,20.0,Credit Card,Takeaway,2023-06-17
4367,TXN_6378158,Salad,5,3.0,25.0,Credit Card,In-store,2023-06-17
4368,TXN_3898445,Sandwich,3,4.0,12.0,Cash,Takeaway,2023-06-17
4369,TXN_5166412,Other,4,1.0,4.0,Other,Takeaway,2023-06-17
4370,TXN_7887682,Other,2,2.0,4.0,Credit Card,Takeaway,2023-06-17
4371,TXN_5625086,Sandwich,1,4.0,4.0,Credit Card,In-store,2023-06-17
4372,TXN_3947201,Cookie,5,1.0,5.0,Other,Takeaway,2023-06-17
4373,TXN_6066433,Tea,2,1.5,3.0,Cash,Takeaway,2023-06-17
4374,TXN_4030763,Salad,2,5.0,10.0,Other,Takeaway,2023-06-17
4375,TXN_2467699,Tea,1,1.5,1.5,Cash,Takeaway,2023-06-17
4376,TXN_2528186,Other,2,2.0,4.0,Cash,Takeaway,2023-06-17
4377,TXN_2402637,Other,2,4.0,8.0,Other,Takeaway,2023-06-18
4378,TXN_6148811,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-06-18
4379,TXN_5179020,Cake,2,3.0,6.0,Other,Takeaway,2023-06-18
4380,TXN_7047860,Coffee,2,3.0,4.0,Other,Takeaway,2023-06-18
4381,TXN_7697496,Salad,1,5.0,5.0,Other,Takeaway,2023-06-18
4382,TXN_4095768,Salad,5,5.0,25.0,Digital Wallet,In-store,2023-06-18
4383,TXN_6864420,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-06-18
4384,TXN_1818438,Coffee,5,2.0,10.0,Cash,Takeaway,2023-06-18
4385,TXN_5131404,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-06-18
4386,TXN_2930503,Juice,3,3.0,9.0,Other,In-store,2023-06-18
4387,TXN_7029719,Other,2,5.0,10.0,Digital Wallet,Takeaway,2023-06-18
4388,TXN_2907979,Juice,3,3.0,9.0,Cash,Takeaway,2023-06-18
4389,TXN_9679889,Sandwich,3,4.0,12.0,Credit Card,In-store,2023-06-18
4390,TXN_6715991,Juice,1,3.0,3.0,Cash,Takeaway,2023-06-18
4391,TXN_1435192,Cake,2,3.0,6.0,Other,Takeaway,2023-06-18
4392,TXN_1516182,Cookie,1,1.0,1.0,Other,Takeaway,2023-06-18
4393,TXN_7406393,Other,5,1.5,7.5,Credit Card,Takeaway,2023-06-18
4394,TXN_5402385,Other,2,3.0,6.0,Cash,In-store,2023-06-18
4395,TXN_4385632,Tea,5,1.5,7.5,Other,Takeaway,2023-06-18
4396,TXN_7565052,Smoothie,5,4.0,20.0,Other,In-store,2023-06-18
4397,TXN_9005782,Tea,4,1.5,6.0,Other,In-store,2023-06-18
4398,TXN_7252860,Cookie,3,3.0,3.0,Digital Wallet,Takeaway,2023-06-18
4399,TXN_6335423,Coffee,2,2.0,4.0,Credit Card,In-store,2023-06-18
4400,TXN_2802630,Cookie,4,1.0,4.0,Other,Takeaway,2023-06-18
4401,TXN_3863940,Salad,2,5.0,10.0,Other,Takeaway,2023-06-18
4402,TXN_8830813,Coffee,3,2.0,2.0,Cash,In-store,2023-06-18
4403,TXN_6097759,Smoothie,4,4.0,16.0,Cash,In-store,2023-06-18
4404,TXN_3394874,Coffee,4,2.0,8.0,Credit Card,Takeaway,2023-06-18
4405,TXN_3097593,Smoothie,2,4.0,8.0,Credit Card,In-store,2023-06-18
4406,TXN_6581580,Coffee,3,2.0,6.0,Other,In-store,2023-06-18
4407,TXN_6355620,Cookie,1,3.0,1.0,Cash,Takeaway,2023-06-18
4408,TXN_6111710,Salad,3,5.0,15.0,Credit Card,In-store,2023-06-18
4409,TXN_2360229,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-06-18
4410,TXN_3359911,Cookie,4,1.0,4.0,Other,In-store,2023-06-18
4411,TXN_3303114,Salad,4,5.0,20.0,Credit Card,In-store,2023-06-18
4412,TXN_9764251,Cookie,4,1.0,4.0,Other,Takeaway,2023-06-18
4413,TXN_3251340,Salad,4,5.0,20.0,Other,In-store,2023-06-18
4414,TXN_1122140,Sandwich,4,4.0,16.0,Cash,Takeaway,2023-06-19
4415,TXN_7106595,Other,3,1.5,3.0,Credit Card,Takeaway,2023-06-19
4416,TXN_9220900,Cookie,4,3.0,4.0,Other,Takeaway,2023-06-19
4417,TXN_4238417,Salad,2,5.0,10.0,Other,Takeaway,2023-06-19
4418,TXN_8991609,Salad,4,5.0,20.0,Digital Wallet,In-store,2023-06-19
4419,TXN_8108748,Sandwich,1,4.0,4.0,Cash,Takeaway,2023-06-19
4420,TXN_8916613,Salad,4,5.0,20.0,Other,Takeaway,2023-06-19
4421,TXN_4152262,Other,2,5.0,10.0,Digital Wallet,In-store,2023-06-19
4422,TXN_1315847,Cake,1,3.0,3.0,Digital Wallet,In-store,2023-06-19
4423,TXN_9367492,Tea,2,3.0,6.0,Cash,In-store,2023-06-19
4424,TXN_9403754,Cake,5,3.0,15.0,Credit Card,Takeaway,2023-06-19
4425,TXN_9185022,Sandwich,3,4.0,12.0,Digital Wallet,In-store,2023-06-19
4426,TXN_4271744,Juice,3,3.0,9.0,Digital Wallet,Takeaway,2023-06-19
4427,TXN_2915856,Tea,1,1.5,1.5,Other,In-store,2023-06-19
4428,TXN_7989903,Juice,2,3.0,6.0,Cash,Takeaway,2023-06-19
4429,TXN_5999810,Other,4,4.0,16.0,Credit Card,Takeaway,2023-06-19
4430,TXN_3140020,Juice,5,3.0,15.0,Other,In-store,2023-06-19
